인보이스 번호,5515253163,
인보이스 날짜,2026-02-28,
마감일,2026-03-30,
결제 ID,4907-3667-0302,
결제 계정 ID,01DA80-8E7EBE-D7F984,
통화,KRW,
환율,"1,430.08",
총 청구 금액,"₩586,249,568",
결제 계정 이름,결제 계정 ID,프로젝트 이름,프로젝트 ID,프로젝트 계층 구조,서비스 설명,서비스 ID,SKU 설명,SKU ID,소비 모델 설명,크레딧 유형,비용 유형,사용량 시작일,사용량 종료일,사용량,사용량 단위,반올림되지 않은 비용(₩),비용(₩)
hanwha-vision,01D1DD-A1FFE0-D81B3A,GMP-Oncloud-Prod,gmp-oncloud-prod,sphinfo.co.kr > hanwha-vision,Places API,213C-9623-1402,Autocomplete - Per Request,7384-2DE4-D388,Default,,사용량,2026-02-23,2026-02-23,34,count,137.602297,138
hanwha-vision,01D1DD-A1FFE0-D81B3A,GMP-Acaas-Prod,gmp-acaas-prod,sphinfo.co.kr > hanwha-vision,Places API,213C-9623-1402,Autocomplete - Per Request,7384-2DE4-D388,Default,,사용량,2026-02-23,2026-02-23,24,count,97.131033,97
hyundai-autolink,014334-757ACF-140FE7,autolink-AU-GCSP-AND,kia-au-gcsp-and,sphinfo.co.kr > hyundai-autolink,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-23,2026-02-24,3,count,18.337316,18
ulsan_fire_department,01447C-D22B22-8A5185,smart disaster response system,disco-axis-372406,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-23,2026-02-23,3,count,0.000000,0
hyundai-autolink,014334-757ACF-140FE7,autolink-AU-GCSP-AND,kia-au-gcsp-and,sphinfo.co.kr > hyundai-autolink,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-23,2026-02-24,,,-2.200476,-2
hanwha-vision,01D1DD-A1FFE0-D81B3A,GMP-Acaas-Prod,gmp-acaas-prod,sphinfo.co.kr > hanwha-vision,Places API,213C-9623-1402,Autocomplete - Per Request,7384-2DE4-D388,,RESELLER_MARGIN,사용량,2026-02-23,2026-02-23,,,-11.655724,-12
hanwha-vision,01D1DD-A1FFE0-D81B3A,GMP-Oncloud-Prod,gmp-oncloud-prod,sphinfo.co.kr > hanwha-vision,Places API,213C-9623-1402,Autocomplete - Per Request,7384-2DE4-D388,,RESELLER_MARGIN,사용량,2026-02-23,2026-02-23,,,-16.512276,-17
hyundai-autolink,014334-757ACF-140FE7,autolink-IN-BASIC-IOS,kia-in-basic-ios,sphinfo.co.kr > hyundai-autolink,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-23,2026-02-28,,,-43.760448,-44
hyundai-autolink,014334-757ACF-140FE7,autolink-AU-BASIC-IOS,kia-au-basic-ios,sphinfo.co.kr > hyundai-autolink,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-23,2026-02-28,,,-82.483324,-82
Bespinglobal-Myrealtrip,01EE41-6CE54F-CC545A,Bespinglobal-Myrealtrip,bespinglobal-myrealtrip,sphinfo.co.kr > bespin-global > MyRealTrip,Places API,213C-9623-1402,Contact Data,F095-CD01-81B2,,RESELLER_MARGIN,사용량,2026-02-23,2026-02-28,,,-142.092740,-142
hyundai-autolink,014334-757ACF-140FE7,autolink-AU-WEB,kia-au-web,sphinfo.co.kr > hyundai-autolink,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-23,2026-02-28,,,-183.248606,-183
Bespinglobal-Myrealtrip,01EE41-6CE54F-CC545A,Bespinglobal-Myrealtrip,bespinglobal-myrealtrip,sphinfo.co.kr > bespin-global > MyRealTrip,Places API,213C-9623-1402,Atmosphere Data,D63D-5CC5-302A,,RESELLER_MARGIN,사용량,2026-02-23,2026-02-28,,,-236.821240,-237
smartthings-find,015D54-73AF8D-C0E9D9,find-smart - project,smart-things-find-project,sphinfo.co.kr > SmartThings,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-23,2026-02-28,,,-253.124160,-253
hyundai-autolink,014334-757ACF-140FE7,autolink-AU-PREMIUM-IOS,kia-au-premium-ios,sphinfo.co.kr > hyundai-autolink,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-23,2026-02-28,,,-1040.729188,-1041
hyundai-autolink,014334-757ACF-140FE7,autolink-AU-PREMIUM-AND,kia-au-premium-and,sphinfo.co.kr > hyundai-autolink,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-23,2026-02-28,,,-1078.427942,-1078
smartthings-find,015D54-73AF8D-C0E9D9,smart-things-family-care,smart-things-family-care,sphinfo.co.kr > SmartThings,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-23,2026-02-27,,,-1825.068096,-1825
nhn,01775C-1F3AE8-963929,Band-GMAP-Project,band-gmap-project,sphinfo.co.kr > naver,Places API (New),0776-5E2E-55E3,Places API Text Search Pro,4FDA-34B1-A910,,RESELLER_MARGIN,사용량,2026-02-23,2026-02-28,,,-152695.750950,-152696
samsung-m-gspn,010B50-E40E72-1474C8,samsung-m-gspn-qa-project,samsung-m-gspn-qa-project,sphinfo.co.kr > samsung-m-gspn,Distance Matrix API,E1D8-71A6-53DE,Distance Matrix,C1B6-FF9D-7700,Default,,사용량,2026-02-22,2026-02-22,1,count,7.150400,7
samsung-m-gspn,010B50-E40E72-1474C8,samsung-m-gspn-qa-project,samsung-m-gspn-qa-project,sphinfo.co.kr > samsung-m-gspn,Distance Matrix API,E1D8-71A6-53DE,Distance Matrix,C1B6-FF9D-7700,,RESELLER_MARGIN,사용량,2026-02-22,2026-02-22,,,-0.858048,-1
Hecto Innovation,01E7F9-DB567E-DBC6E2,Hecto-Innovation-gmp,hecto-innovation-gmp,sphinfo.co.kr,Places API (New),0776-5E2E-55E3,Places API Place Details Enterprise + Atmosphere,EB23-5ECC-F753,,RESELLER_MARGIN,사용량,2026-02-22,2026-02-28,,,-935.272351,-935
hanatour,016740-391F9E-D9ACDA,hanatour - project,map-for-work-ext-125836178,sphinfo.co.kr > hanatour,Places API,213C-9623-1402,Places Details,FC5C-DF28-543F,,RESELLER_MARGIN,사용량,2026-02-22,2026-02-28,,,-3381.223917,-3381
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,AlloyDB,C49F-B7F2-7416,Network Data Transfer GCP Inter Region between Northern America and Indonesia,C03C-AD8D-9B20,Default,,사용량,2026-02-21,2026-02-21,0,gibibyte,0.000005,0
Timing Golf,01F4E2-D20E02-A688E9,timing-golf-gmp-project,timing-golf-gmp-project,sphinfo.co.kr,Places API,213C-9623-1402,Basic Data,75D4-C522-326B,Default,,사용량,2026-02-21,2026-02-25,9,count,0.000000,0
Timing Golf,01F4E2-D20E02-A688E9,timing-golf-gmp-project,timing-golf-gmp-project,sphinfo.co.kr,Places API,213C-9623-1402,Atmosphere Data,D63D-5CC5-302A,Default,,사용량,2026-02-21,2026-02-25,9,count,0.000000,0
Timing Golf,01F4E2-D20E02-A688E9,timing-golf-gmp-project,timing-golf-gmp-project,sphinfo.co.kr,Places API,213C-9623-1402,Places - Text Search,E95A-86C7-7F47,Default,,사용량,2026-02-21,2026-02-25,9,count,0.000000,0
Timing Golf,01F4E2-D20E02-A688E9,timing-golf-gmp-project,timing-golf-gmp-project,sphinfo.co.kr,Places API,213C-9623-1402,Contact Data,F095-CD01-81B2,Default,,사용량,2026-02-21,2026-02-25,9,count,0.000000,0
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,AlloyDB,C49F-B7F2-7416,Network Data Transfer GCP Inter Region between Northern America and Indonesia,C03C-AD8D-9B20,,RESELLER_MARGIN,사용량,2026-02-21,2026-02-21,,,-0.000001,-0
StudioG,014FAE-441BFE-12B09A,ChiangMaiDRT,chiangmaidrt,sphinfo.co.kr,Places API (New),0776-5E2E-55E3,Autocomplete Requests,4EF4-B17C-B31A,Default,,사용량,2026-02-20,2026-02-25,16,count,0.000000,0
StudioG,014FAE-441BFE-12B09A,ChiangMaiDRT,chiangmaidrt,sphinfo.co.kr,Places API (New),0776-5E2E-55E3,Places API Place Details Essentials,6E05-E1C3-8D85,Default,,사용량,2026-02-20,2026-02-24,3,count,0.000000,0
hanwha-vision,01D1DD-A1FFE0-D81B3A,GMP-DMpro-Dev,dmpro-dev,sphinfo.co.kr > hanwha-vision,Maps Static API,CF79-2786-ADFC,Static Maps,3C2D-B525-2E5F,Default,,사용량,2026-02-20,2026-02-20,1,count,0.000000,0
hanwha-vision,01D1DD-A1FFE0-D81B3A,GMP-DMpro-Prod,dmpro-438006,sphinfo.co.kr > hanwha-vision,Places API,213C-9623-1402,Autocomplete without Places Details - Per Session,B52C-8320-6DC5,Default,,사용량,2026-02-20,2026-02-20,2,count,0.000000,0
hanwha-vision,01D1DD-A1FFE0-D81B3A,GMP-DMpro-Prod,dmpro-438006,sphinfo.co.kr > hanwha-vision,Maps Static API,CF79-2786-ADFC,Static Maps,3C2D-B525-2E5F,Default,,사용량,2026-02-20,2026-02-20,1,count,0.000000,0
hanwha-vision,01D1DD-A1FFE0-D81B3A,GMP-DMpro-QA,dmpro-qa-440204,sphinfo.co.kr > hanwha-vision,Maps Static API,CF79-2786-ADFC,Static Maps,3C2D-B525-2E5F,Default,,사용량,2026-02-20,2026-02-20,1,count,0.000000,0
hanwha-vision,01D1DD-A1FFE0-D81B3A,GMP-Oncloud-QA,gmp-oncloud-qa,sphinfo.co.kr > hanwha-vision,Places API (New),0776-5E2E-55E3,Places API Place Details Enterprise,2D9A-3DE0-3766,Default,,사용량,2026-02-20,2026-02-24,15,count,0.000000,0
hanwha-vision,01D1DD-A1FFE0-D81B3A,GMP-Oncloud-QA,gmp-oncloud-qa,sphinfo.co.kr > hanwha-vision,Places API (New),0776-5E2E-55E3,Autocomplete Requests,4EF4-B17C-B31A,Default,,사용량,2026-02-20,2026-02-24,370,count,0.000000,0
hanwha-vision,01D1DD-A1FFE0-D81B3A,GMP-Oncloud-QA,gmp-oncloud-qa,sphinfo.co.kr > hanwha-vision,Places API (New),0776-5E2E-55E3,Places API Place Details Enterprise + Atmosphere,EB23-5ECC-F753,Default,,사용량,2026-02-20,2026-02-24,2,count,0.000000,0
hanwha-vision,01D1DD-A1FFE0-D81B3A,GMP-Oncloud-QA,gmp-oncloud-qa,sphinfo.co.kr > hanwha-vision,Places API (New),0776-5E2E-55E3,Autocomplete Session Usage,EEA3-417B-DBA1,Default,,사용량,2026-02-20,2026-02-24,17,count,0.000000,0
Timing Golf,01F4E2-D20E02-A688E9,timing-golf-gmp-project,timing-golf-gmp-project,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-20,2026-02-27,95,count,0.000000,0
hanwha-vision,01D1DD-A1FFE0-D81B3A,GMP-Protal-Prod,gmp-protal-prod,sphinfo.co.kr > hanwha-vision,Places API,213C-9623-1402,Autocomplete - Per Request,7384-2DE4-D388,,RESELLER_MARGIN,사용량,2026-02-20,2026-02-23,,,-59.735586,-60
hanwha-vision,01D1DD-A1FFE0-D81B3A,GMP-Oncloud-QA,gmp-oncloud-qa,sphinfo.co.kr > hanwha-vision,Places API,213C-9623-1402,Autocomplete - Per Request,7384-2DE4-D388,,RESELLER_MARGIN,사용량,2026-02-20,2026-02-27,,,-62.649518,-63
nhn,01775C-1F3AE8-963929,Travel AI Agent,line-travel-ai-agent,sphinfo.co.kr > naver,Places API (New),0776-5E2E-55E3,Places API Place Details Pro,4ED6-464A-2AFC,,RESELLER_MARGIN,사용량,2026-02-20,2026-02-26,,,-2173.435582,-2173
StudioG,014FAE-441BFE-12B09A,ChiangMaiDRT,chiangmaidrt,sphinfo.co.kr,Roads API,3679-7487-549C,Roads - Nearest Road,6108-C697-9EA5,Default,,사용량,2026-02-19,2026-02-26,19,count,0.000000,0
LG-MCS,01C2A4-CF2EC3-F7B6F0,MCS-Global-PROD,mcs-global-prod,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-19,2026-02-19,8,count,0.000000,0
samsung-sds-cello,015718-816F9E-1B3AED,samsung-sds-cello - project,map-for-work-int-154619931,sphinfo.co.kr > samsung-sds-cello,Places API,213C-9623-1402,Basic Data,75D4-C522-326B,Default,,사용량,2026-02-19,2026-02-24,6,count,0.000000,0
samsung-sds-cello,015718-816F9E-1B3AED,samsung-sds-cello - project,map-for-work-int-154619931,sphinfo.co.kr > samsung-sds-cello,Places API,213C-9623-1402,Query Autocomplete - Per Request,C4B1-8805-63EF,Default,,사용량,2026-02-19,2026-02-24,76,count,0.000000,0
samsung-sds-cello,015718-816F9E-1B3AED,samsung-sds-cello - project,map-for-work-int-154619931,sphinfo.co.kr > samsung-sds-cello,Places API,213C-9623-1402,Atmosphere Data,D63D-5CC5-302A,Default,,사용량,2026-02-19,2026-02-24,6,count,0.000000,0
samsung-sds-cello,015718-816F9E-1B3AED,samsung-sds-cello - project,map-for-work-int-154619931,sphinfo.co.kr > samsung-sds-cello,Places API,213C-9623-1402,Places - Text Search,E95A-86C7-7F47,Default,,사용량,2026-02-19,2026-02-24,6,count,0.000000,0
samsung-sds-cello,015718-816F9E-1B3AED,samsung-sds-cello - project,map-for-work-int-154619931,sphinfo.co.kr > samsung-sds-cello,Places API,213C-9623-1402,Contact Data,F095-CD01-81B2,Default,,사용량,2026-02-19,2026-02-24,6,count,0.000000,0
verygoodtour,01AE07-5591F9-530428,verygoodtour - project,map-for-work-ext-01553031,sphinfo.co.kr,Places API,213C-9623-1402,Places - Nearby Search,6B23-8A17-D29D,Default,,사용량,2026-02-19,2026-02-19,1,count,0.000000,0
kakao,011DBA-225A54-E38AD6,kakao - kakaostory,kakao-kakaostory,sphinfo.co.kr > kakao,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,,RESELLER_MARGIN,사용량,2026-02-19,2026-02-28,,,-149.791337,-150
samsung-m-gspn,010B50-E40E72-1474C8,samsung-m-gspn-qa-project,samsung-m-gspn-qa-project,sphinfo.co.kr > samsung-m-gspn,Translate,1DB1-3CD3-35A3,Neural Translation Model Predictions,D90A-CFB2-7CCD,,RESELLER_MARGIN,사용량,2026-02-19,2026-02-28,,,-840.962743,-841
s1,01C390-6833DC-7C05CF,s1 - project,maps-asset-21630576,sphinfo.co.kr,Maps Static API,CF79-2786-ADFC,Static Maps,3C2D-B525-2E5F,,RESELLER_MARGIN,사용량,2026-02-19,2026-02-28,,,-1394.499580,-1394
kakao,011DBA-225A54-E38AD6,kakao - kakao100,kakao-kakao100,sphinfo.co.kr > kakao,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,,RESELLER_MARGIN,사용량,2026-02-19,2026-02-28,,,-5168.218507,-5168
coupang,019ED0-3A1D89-455040,coupang-04 - project,coupang4-project,sphinfo.co.kr > coupang,Places API,213C-9623-1402,Autocomplete without Places Details - Per Session,B52C-8320-6DC5,Default,,사용량,2026-02-18,2026-02-26,9,count,0.000000,0
s1,01C390-6833DC-7C05CF,s1 - project,maps-asset-21630576,sphinfo.co.kr,Directions API,B7D9-FDCB-15D8,Directions Advanced,9407-00C2-CF85,Default,,사용량,2026-02-18,2026-02-19,6,count,0.000000,0
GSN-Yanolja Group,016093-630C3D-5C03B9,Yanolja-BP-hotel,yanolja-bp-hotel,sphinfo.co.kr > GS-Neotek > Interpark-Triple,Places API,213C-9623-1402,Contact Data,F095-CD01-81B2,,RESELLER_MARGIN,사용량,2026-02-18,2026-02-27,,,-76.194656,-76
GSN-Yanolja Group,016093-630C3D-5C03B9,Yanolja-GlobalMap,yanolja-globalmap,sphinfo.co.kr > GS-Neotek > Interpark-Triple,Places API,213C-9623-1402,Contact Data,F095-CD01-81B2,,RESELLER_MARGIN,사용량,2026-02-18,2026-02-27,,,-113.262328,-113
GSN-Yanolja Group,016093-630C3D-5C03B9,Yanolja-BP-hotel,yanolja-bp-hotel,sphinfo.co.kr > GS-Neotek > Interpark-Triple,Places API,213C-9623-1402,Atmosphere Data,D63D-5CC5-302A,,RESELLER_MARGIN,사용량,2026-02-18,2026-02-27,,,-126.991104,-127
GSN-Yanolja Group,016093-630C3D-5C03B9,Yanolja-GlobalMap,yanolja-globalmap,sphinfo.co.kr > GS-Neotek > Interpark-Triple,Places API,213C-9623-1402,Atmosphere Data,D63D-5CC5-302A,,RESELLER_MARGIN,사용량,2026-02-18,2026-02-27,,,-188.770552,-189
coupang,019ED0-3A1D89-455040,coupang-05 - project,coupang5-project,sphinfo.co.kr > coupang,Places API,213C-9623-1402,Places - Text Search,E95A-86C7-7F47,,RESELLER_MARGIN,사용량,2026-02-18,2026-02-27,,,-313.015909,-313
jch,01C2B8-01ECD2-F4F755,jch - project,jch-project-210505,sphinfo.co.kr > jch,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-17,2026-02-22,3,count,0.000000,0
lg-dotcom,0107E5-3B708B-6A9262,lg-dotcom - project,map-for-work-ext-141712758,sphinfo.co.kr,Places API,213C-9623-1402,Places - Nearby Search,6B23-8A17-D29D,Default,,사용량,2026-02-17,2026-02-17,1,count,0.000000,0
BespinGlobal-TeamO2,01C5D5-CFBDBE-B0C836,Bespinglobal-TeamO2,bespinglobal-teamo2,sphinfo.co.kr,Places API,213C-9623-1402,Autocomplete - Per Request,7384-2DE4-D388,,RESELLER_MARGIN,사용량,2026-02-17,2026-02-28,,,-2940.642025,-2941
kakao-mobility,015C5C-C6F675-275BD4,kakao-mobility-splyt-company,kakao-mobility-splyt-company,sphinfo.co.kr > kakao-mobility,Places API,213C-9623-1402,Autocomplete - Per Request,7384-2DE4-D388,,RESELLER_MARGIN,사용량,2026-02-17,2026-02-28,,,-3159.186817,-3159
kakao,011DBA-225A54-E38AD6,kakao - kakaostory,kakao-kakaostory,sphinfo.co.kr > kakao,Places API (New),0776-5E2E-55E3,Places API Place Details Pro,4ED6-464A-2AFC,,RESELLER_MARGIN,사용량,2026-02-17,2026-02-28,,,-8927.131346,-8927
samsung-store,011DC2-82B7AF-9A735F,samsung-store - project,samsung-store-project,sphinfo.co.kr,Directions API,B7D9-FDCB-15D8,Directions,28A8-3EB4-4595,,RESELLER_MARGIN,사용량,2026-02-17,2026-02-28,,,-11749.251261,-11749
coupang,019ED0-3A1D89-455040,coupang-04 - project,coupang4-project,sphinfo.co.kr > coupang,Places API,213C-9623-1402,Places - Text Search,E95A-86C7-7F47,,RESELLER_MARGIN,사용량,2026-02-17,2026-02-28,,,-19308.139293,-19308
Bespinglobal-Myrealtrip,01EE41-6CE54F-CC545A,Bespinglobal-Myrealtrip,bespinglobal-myrealtrip,sphinfo.co.kr > bespin-global > MyRealTrip,Places API,213C-9623-1402,Autocomplete (included with Places Details) - Per Session,E9C9-934B-DDB1,Default,,사용량,2026-02-16,2026-02-16,1,sessions,0.000000,0
smartthings-find,015D54-73AF8D-C0E9D9,find-smart - project,smart-things-find-project,sphinfo.co.kr > SmartThings,Time Zone API,C250-726E-A553,Time Zone,91DF-9B59-4BBD,Default,,사용량,2026-02-16,2026-02-16,1,count,0.000000,0
samsung-store,011DC2-82B7AF-9A735F,samsung-store - project,samsung-store-project,sphinfo.co.kr,Route Optimization API,0D08-5400-B9BF,RouteOptimization - SingleVehicleRouting,2020-AA6E-7D49,,RESELLER_MARGIN,사용량,2026-02-16,2026-02-28,,,-19661.311919,-19661
Samsung-NowBrief,01FC72-F64E7A-262327,now-brief,smart-things-now-brief,sphinfo.co.kr > SmartThings,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-15,2026-02-16,,,-3.432192,-3
hanwha-vision,01D1DD-A1FFE0-D81B3A,GMP-Protal-QA,gmp-protal-qa,sphinfo.co.kr > hanwha-vision,Places API,213C-9623-1402,Autocomplete - Per Request,7384-2DE4-D388,,RESELLER_MARGIN,사용량,2026-02-15,2026-02-27,,,-3350.535021,-3351
pittasoft,01A62D-1B5E62-3F4679,pittasoft - project,map-for-work-asset-81602363,sphinfo.co.kr > pittasoft,Maps Static API,CF79-2786-ADFC,Static Maps,3C2D-B525-2E5F,Default,,사용량,2026-02-14,2026-02-14,2,count,0.000000,0
hankookn,019AC5-EC076F-EE6577,HankookTireHompage,booming-argon-136523,sphinfo.co.kr > HankookTire,Places API (New),0776-5E2E-55E3,Places API Place Details Enterprise + Atmosphere,EB23-5ECC-F753,,RESELLER_MARGIN,사용량,2026-02-14,2026-02-28,,,-4110.049902,-4110
samsung-m-gspn,010B50-E40E72-1474C8,samsung-m-gspn-na-project,samsung-m-gspn-na-project,sphinfo.co.kr > samsung-m-gspn,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-13,2026-02-25,3,count,0.000000,0
socar,01C242-A7FD31-E75E2C,socar - project,socar-project-210506,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-13,2026-02-13,1,count,0.000000,0
lotte-card,016506-5A6913-4D9865,checkinseoul map,shining-wharf-456323-i4,sphinfo.co.kr > lotte card,Places API (New),0776-5E2E-55E3,Places API Text Search Enterprise + Atmosphere,120C-BEC3-B48F,,RESELLER_MARGIN,사용량,2026-02-13,2026-02-28,,,-3782.275591,-3782
Samsung-NowBrief,01FC72-F64E7A-262327,SmartThings-find-safe,smartthings-find-safe,sphinfo.co.kr > SmartThings,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-13,2026-02-28,,,-6552.054528,-6552
git-kia-motors,014168-C030CA-B4BB88,git-kia-motors - project,git-kia-motors-project,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-13,2026-02-28,,,-9153.656064,-9154
GSN-Yanolja Group,016093-630C3D-5C03B9,GSN-Interpark-Triple,gsn-interpark-triple-419809,sphinfo.co.kr > GS-Neotek > Interpark-Triple,Places API (New),0776-5E2E-55E3,Places API Place Details Essentials,6E05-E1C3-8D85,,RESELLER_MARGIN,사용량,2026-02-13,2026-02-26,,,-9218.009659,-9218
NGL Korea,018CEF-B195F0-03264D,NGLMobilityTest,nglmobilitytest,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-12,2026-02-13,6,count,0.000000,0
GSN-Yanolja Group,016093-630C3D-5C03B9,Yanolja-ActivityPlatform,yanolja-activityplatform,sphinfo.co.kr > GS-Neotek > Interpark-Triple,Places API (New),0776-5E2E-55E3,Places API Place Details Pro,4ED6-464A-2AFC,Default,,사용량,2026-02-12,2026-02-25,5,count,0.000000,0
pantos,01EF78-ADF325-25E5D9,pantos-HTS,pantos-hts,sphinfo.co.kr > pantos,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-12,2026-02-12,6,count,0.000000,0
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Places API,213C-9623-1402,Places - Text Search,E95A-86C7-7F47,Default,,사용량,2026-02-12,2026-02-12,1,count,0.000000,0
koreaairport,01771C-2FB3D7-289CF8,koreaairport - project,map-for-work-ext-110155874,sphinfo.co.kr > koreaairport,Places API,213C-9623-1402,Contact Data,F095-CD01-81B2,,RESELLER_MARGIN,사용량,2026-02-12,2026-02-28,,,-613.675878,-614
koreaairport,01771C-2FB3D7-289CF8,koreaairport - project,map-for-work-ext-110155874,sphinfo.co.kr > koreaairport,Places API,213C-9623-1402,Atmosphere Data,D63D-5CC5-302A,,RESELLER_MARGIN,사용량,2026-02-12,2026-02-28,,,-1022.793193,-1023
seavantage,012E9C-62FE95-B212A6,seavantage - project,maps-asset-59943897,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,,RESELLER_MARGIN,사용량,2026-02-12,2026-02-28,,,-11175.389278,-11175
samsung-sds-cello,015718-816F9E-1B3AED,samsung-sds-cello - project,map-for-work-int-154619931,sphinfo.co.kr > samsung-sds-cello,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,,RESELLER_MARGIN,사용량,2026-02-12,2026-02-28,,,-20038.338480,-20038
LG-MCS,01C2A4-CF2EC3-F7B6F0,MCS-Global-DEV,mcs-global-dev,sphinfo.co.kr,Google Maps Platform - Routes,0161-1616-FF1D,Routes: Compute Routes Pro,02F7-1B55-DC90,Default,,사용량,2026-02-11,2026-02-24,6,count,85.804796,86
LG-MCS,01C2A4-CF2EC3-F7B6F0,MCS-Global-DEV,mcs-global-dev,sphinfo.co.kr,Directions API,B7D9-FDCB-15D8,Directions,28A8-3EB4-4595,Default,,사용량,2026-02-11,2026-02-11,10,count,0.000000,0
posco-flow,0117F4-7CF9D4-36E3B2,Posco-Flow,posco-flow,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-11,2026-02-11,3,count,0.000000,0
kakao-mobility,015C5C-C6F675-275BD4,kakao-mobility-splyt - project,kakao-mobility-splyt-project,sphinfo.co.kr > kakao-mobility,Maps Static API,CF79-2786-ADFC,Static Maps,3C2D-B525-2E5F,Default,,사용량,2026-02-11,2026-02-28,11,count,0.000000,0
verygoodtour,01AE07-5591F9-530428,verygoodtour - project,map-for-work-ext-01553031,sphinfo.co.kr,Directions API,B7D9-FDCB-15D8,Directions,28A8-3EB4-4595,Default,,사용량,2026-02-11,2026-02-28,"2,868",count,0.000000,0
Visang,0181E3-ADBFEC-44869E,visang-maps-project,visang-maps-project,sphinfo.co.kr,Places API (New),0776-5E2E-55E3,Places API Text Search Pro,4FDA-34B1-A910,Default,,사용량,2026-02-11,2026-02-26,19,count,0.000000,0
LG-MCS,01C2A4-CF2EC3-F7B6F0,MCS-Global-DEV,mcs-global-dev,sphinfo.co.kr,Google Maps Platform - Routes,0161-1616-FF1D,Routes: Compute Routes Pro,02F7-1B55-DC90,,RESELLER_MARGIN,사용량,2026-02-11,2026-02-24,,,-10.296576,-10
samsung-gsrm,01E448-A8E45E-EBCBBF,samsung-gsrm - project,maps-int-11739052,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-11,2026-02-28,,,-11015.620224,-11016
samsung-m-gspn,010B50-E40E72-1474C8,samsung-m-gspn-qa-project,samsung-m-gspn-qa-project,sphinfo.co.kr > samsung-m-gspn,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-10,2026-02-22,28,count,200.211200,200
pantos,01EF78-ADF325-25E5D9,pantos-LGEEU,pantos-lgeeu,sphinfo.co.kr > pantos,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-10,2026-02-27,5,count,35.752000,36
Bespinglobal-Socar,01B8A6-ADBFE0-076526,Bespinglobal-socar,bespinglobal-socar,sphinfo.co.kr > bespin-global,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-10,2026-02-22,14,count,0.000000,0
